transaction_id,amount,merchant_risk_band,hour_of_day,is_international,days_since_last_transaction,distance_from_home_km,cardholder_age_years,is_fraud
52650,9.51,1,13,0,1,9,47,0
52651,10.88,1,7,0,3,29,43,0
52652,37.66,1,19,0,1,6,24,0
52653,3.46,1,10,0,1,22,52,0
52654,8.99,1,11,0,1,12,62,0
52655,53.89,2,16,0,1,4,49,0
52656,2.43,1,9,0,6,23,35,0
52657,3.55,1,20,0,1,3,41,0
52658,71.0,1,15,0,4,21,30,0
52659,4.45,1,18,0,2,31,38,0
52660,1209.28,1,12,0,1,38,20,0
52661,9.72,1,10,0,2,7,37,0
52662,8.94,1,5,0,6,48,55,0
52663,5.78,1,1,0,4,21,45,0
52664,34.84,1,4,0,3,15,41,0
52665,27.49,1,12,0,0,21,31,0
52666,59.06,1,15,0,1,10,46,0
52667,25.78,1,20,0,3,9,49,0
52668,118.08,1,23,0,0,51,32,0
52669,26.33,1,12,0,2,13,36,0
52670,21.87,1,8,0,6,34,21,0
52671,47.86,1,12,0,2,33,56,0
52672,2.78,1,21,0,0,66,69,0
52673,8.27,1,13,1,2,9,36,0
52674,325.31,3,16,0,0,41,53,0
52675,3.51,1,1,0,3,149,59,0
52676,111.92,1,1,0,2,13,42,0
52677,2.0,1,19,0,1,7,51,0
52678,4.36,3,13,0,12,12,32,1
52679,12.75,3,6,0,8,74,56,0
52680,61.43,2,9,0,8,71,35,0
52681,29.02,1,15,1,1,27,48,0
52682,58.58,1,1,0,1,81,53,0
52683,17.48,1,10,0,4,10,48,0
52684,28.33,1,6,0,1,26,57,0
52685,36.57,1,0,0,3,99,26,0
52686,120.12,3,10,0,3,8,52,0
52687,332.63,1,5,0,2,95,41,0
52688,8.66,2,9,0,1,65,44,0
52689,28.44,3,5,0,5,29,43,0
52690,20.77,1,11,0,5,16,41,0
52691,52.59,3,7,0,2,8,65,0
52692,219.14,1,10,0,4,108,53,0
52693,40.1,1,18,0,0,25,18,0
52694,16.99,1,9,0,5,40,55,0
52695,135.76,1,12,0,4,1,52,0
52696,25.98,2,12,0,0,52,33,0
52697,29.37,1,11,0,2,26,49,0
52698,78.37,2,9,0,5,8,44,0
52699,6.44,1,20,0,5,142,47,0
52700,5.93,1,11,0,6,28,32,0
52701,9.77,1,9,0,7,21,23,0
52702,24.92,3,0,0,8,59,64,0
52703,138.86,2,15,0,0,48,37,0
52704,15.14,1,6,0,9,89,34,0
52705,18.49,1,11,0,8,95,52,0
52706,45.68,3,9,0,3,5,37,0
52707,10.79,1,6,0,3,0,48,0
52708,19.64,3,11,0,4,14,32,0
52709,34.65,1,16,0,9,67,51,0
52710,76.37,1,8,0,10,66,59,0
52711,124.52,1,15,0,9,33,47,0
52712,29.69,1,7,0,2,14,28,0
52713,24.85,1,7,1,1,68,50,0
52714,27.69,1,23,1,9,51,33,0
52715,47.72,1,11,0,8,16,47,0
52716,246.77,1,18,0,1,20,18,0
52717,618.46,3,6,1,4,5,58,0
52718,404.92,2,13,0,3,41,48,0
52719,146.32,1,13,0,0,2,47,0
52720,9.69,1,16,0,0,8,59,0
52721,48.56,1,17,0,2,15,19,0
52722,22.76,3,9,0,1,3,32,1
52723,30.63,3,14,0,1,5,38,0
52724,351.51,1,15,0,4,2,18,0
52725,205.87,1,15,0,0,8,48,0
52726,110.08,3,7,0,1,31,28,0
52727,1097.25,3,17,0,1,38,63,0
52728,107.15,3,14,0,0,3,31,0
52729,253.03,1,1,0,2,17,61,0
52730,75.39,1,13,0,0,56,29,0
52731,47.36,3,1,0,1,35,62,0
52732,512.86,1,1,0,3,0,40,0
52733,13.22,3,5,0,1,24,34,0
52734,4.5,3,16,0,0,124,71,0
52735,10.49,2,11,0,4,6,58,0
52736,20.21,1,14,0,1,25,42,0
52737,120.5,1,23,0,1,0,19,0
52738,187.86,1,21,0,6,7,29,0
52739,13.2,1,18,0,0,22,46,0
52740,16.61,2,9,0,0,17,35,0
52741,20.63,1,17,0,3,36,29,0
52742,38.93,3,10,0,1,3,42,0
52743,36.87,1,7,0,5,28,57,0
52744,58.91,1,16,0,10,32,71,0
52745,10.76,1,18,0,3,9,30,0
52746,9.09,3,16,0,2,12,34,0
52747,11.85,1,10,0,5,37,60,0
52748,38.76,1,15,0,2,1,28,0
52749,7.5,1,6,0,0,7,36,0
52750,11.35,1,14,0,4,35,46,0
52751,71.28,1,6,0,4,10,61,0
52752,247.36,1,2,0,3,11,21,0
52753,60.67,1,1,0,7,34,41,0
52754,8.9,1,22,0,1,20,28,0
52755,90.02,2,0,0,2,1,62,0
52756,17.39,1,11,0,2,46,50,0
52757,226.84,1,17,0,3,71,41,0
52758,64.09,1,13,0,5,18,41,0
52759,12.14,1,4,0,3,22,51,0
52760,42.81,1,4,0,0,163,33,0
52761,5.92,3,6,0,1,52,40,0
52762,45.88,3,7,0,1,32,37,0
52763,25.91,1,19,0,4,104,43,0
52764,562.16,2,13,0,2,13,60,0
52765,48.07,1,9,0,2,17,32,0
52766,39.57,3,10,0,7,15,54,0
52767,2.0,1,14,0,1,12,47,0
52768,83.28,1,19,0,0,1,41,0
52769,167.25,1,11,0,7,0,54,0
52770,168.78,1,16,0,0,20,44,0
52771,31.16,1,19,1,5,49,50,1
52772,16.44,1,10,0,1,33,61,0
52773,184.11,1,12,0,1,80,38,0
52774,32.69,1,16,0,2,26,37,0
52775,34.92,1,18,0,11,78,52,0
52776,23.79,1,10,0,1,4,43,0
52777,2.0,2,17,0,0,40,59,0
52778,12.59,1,17,0,2,23,74,0
52779,41.58,1,6,0,0,48,67,0
52780,79.8,1,14,0,3,44,30,0
52781,35.15,1,22,0,2,14,54,0
52782,73.74,1,9,0,9,40,18,0
52783,3.95,1,12,0,1,37,49,0
52784,10.58,1,9,0,1,1,40,0
52785,730.21,1,15,0,1,42,51,0
52786,91.74,1,1,0,12,6,43,0
52787,212.85,3,20,0,1,3,37,0
52788,25.71,1,13,0,5,31,46,0
52789,139.83,1,10,0,12,24,61,0
52790,132.91,3,8,0,4,9,77,0
52791,603.86,1,14,0,1,56,63,0
52792,65.32,1,10,0,4,8,56,0
52793,9.4,1,19,0,2,27,57,0
52794,13.56,3,16,0,1,0,42,0
52795,54.37,3,9,0,2,42,43,0
52796,2.0,1,23,0,2,50,55,0
52797,62.61,3,20,0,4,27,19,0
52798,76.01,2,8,1,1,51,50,0
52799,251.11,1,6,0,1,3,42,0
52800,3.45,3,12,0,1,56,40,0
52801,8.64,1,14,0,4,1,28,0
52802,42.56,1,10,0,8,23,47,0
52803,34.59,1,12,0,4,16,33,0
52804,37.58,1,9,0,7,51,47,0
52805,130.01,1,12,0,2,86,45,0
52806,57.43,1,18,0,1,15,34,0
52807,269.4,1,2,0,3,59,60,0
52808,175.01,1,12,0,1,0,41,0
52809,15.25,1,4,0,2,11,52,0
52810,54.16,3,13,0,1,54,29,0
52811,76.77,1,8,0,6,38,40,0
52812,434.74,1,20,0,2,34,30,0
52813,49.57,1,20,0,0,6,44,0
52814,78.77,1,10,0,5,5,49,0
52815,20.07,3,11,0,9,16,49,0
52816,74.97,1,9,0,8,18,69,0
52817,9.16,1,5,0,1,89,57,0
52818,15.74,1,8,0,0,50,22,0
52819,191.91,1,20,0,8,33,56,0
52820,113.02,1,13,0,3,14,33,0
52821,216.67,1,18,0,1,48,56,0
52822,699.63,1,4,0,7,11,19,0
52823,126.03,2,16,0,7,46,41,0
52824,51.05,3,10,0,3,69,49,0
52825,17.93,1,12,0,4,12,30,0
52826,18.38,2,18,0,4,24,64,0
52827,37.87,3,2,1,4,52,74,1
52828,34.35,3,12,0,2,12,43,0
52829,114.42,2,18,0,1,36,56,0
52830,11.77,1,5,0,1,94,57,0
52831,17.8,1,14,0,2,8,35,0
52832,58.95,3,20,0,2,22,34,1
52833,5.41,2,9,0,1,111,49,1
52834,247.89,3,1,0,0,36,66,0
52835,113.35,3,22,0,5,14,59,0
52836,48.16,3,6,0,1,56,22,0
52837,9.75,1,15,0,0,45,62,0
52838,30.71,1,15,0,5,23,61,0
52839,93.08,3,18,0,2,16,18,0
52840,16.25,1,14,0,11,28,55,0
52841,4.35,3,10,0,3,47,45,0
52842,67.51,1,6,0,0,78,64,0
52843,55.38,3,15,0,1,4,59,0
52844,19.55,3,14,0,7,38,53,0
52845,774.04,1,8,0,6,15,47,0
52846,12.64,1,8,1,1,49,50,0
52847,224.4,2,17,0,4,12,21,0
52848,88.03,2,23,0,5,15,20,0
52849,59.2,1,21,0,0,33,53,0
52850,757.32,1,19,0,1,82,46,0
52851,166.61,1,6,0,3,38,54,0
52852,15.56,1,16,0,2,1,37,0
52853,17.67,1,13,0,3,58,33,0
52854,13.71,1,12,0,2,19,37,0
52855,55.54,1,5,0,7,51,32,0
52856,14.83,1,6,0,1,48,60,0
52857,2.4,1,8,0,1,9,55,0
52858,19.88,1,5,0,3,12,52,0
52859,123.78,1,10,0,1,17,65,0
52860,219.45,1,22,0,4,12,33,0
52861,111.14,3,23,0,0,20,25,0
52862,31.89,1,19,0,5,36,41,0
52863,148.07,2,13,0,1,7,50,0
52864,476.28,1,14,0,1,5,34,0
52865,74.52,2,23,0,4,10,28,0
52866,39.65,1,13,0,0,16,32,0
52867,363.12,3,0,0,13,20,56,0
52868,16.49,2,13,0,4,56,53,0
52869,102.34,1,0,0,2,41,65,0
52870,2.0,3,18,0,2,0,66,0
52871,23.12,3,18,0,1,27,48,0
52872,2.07,1,12,0,2,3,18,0
52873,101.93,1,7,0,0,81,48,0
52874,13.48,3,12,0,7,23,45,0
52875,89.42,1,18,0,5,17,48,0
52876,17.87,1,16,0,1,6,34,0
52877,19.93,1,8,0,4,11,26,0
52878,15.85,1,4,1,4,27,48,0
52879,78.51,1,17,0,4,3,21,0
52880,59.1,1,12,1,1,10,59,0
52881,11.93,1,8,0,5,73,23,0
52882,33.96,1,15,0,4,9,18,0
52883,15.56,2,11,0,1,5,50,0
52884,20.54,1,18,0,4,2,39,0
52885,20.39,1,10,1,2,0,18,0
52886,18.37,1,20,0,9,23,33,0
52887,93.51,1,16,0,1,28,54,0
52888,91.98,1,20,0,1,28,48,0
52889,4.93,1,14,0,2,22,38,0
52890,28.11,1,21,0,2,29,44,0
52891,1130.14,1,19,0,1,6,41,0
52892,205.58,1,0,0,0,13,27,0
52893,650.85,1,23,0,1,55,20,0
52894,10.53,1,10,0,9,65,41,0
52895,23.7,1,14,0,2,3,54,0
52896,12.75,3,13,0,7,2,39,0
52897,39.8,2,13,0,1,21,49,0
52898,54.34,3,10,0,3,4,60,0
52899,75.14,1,9,0,4,17,24,0
52900,21.37,1,10,0,4,58,55,0
52901,16.35,1,15,0,3,3,20,0
52902,12.06,1,20,0,1,23,77,0
52903,31.24,1,11,0,1,13,36,0
52904,85.09,1,19,0,1,51,60,0
52905,101.41,1,5,0,2,5,45,0
52906,201.81,3,19,0,0,51,29,0
52907,61.47,1,6,0,3,0,18,0
52908,107.3,1,17,0,0,72,48,0
52909,6.03,1,13,0,1,25,45,0
52910,145.14,1,2,1,9,63,48,0
52911,168.38,2,16,0,1,51,35,0
52912,387.19,1,21,0,13,167,44,0
52913,600.61,1,17,0,5,159,51,0
52914,8.67,1,9,0,0,21,58,0
52915,128.94,1,18,0,2,19,44,0
52916,24.49,1,22,0,7,10,18,0
52917,20.92,1,13,1,2,1,42,0
52918,24.32,3,17,0,5,22,35,0
52919,20.85,2,15,0,1,62,47,0
52920,32.17,1,3,0,1,60,46,0
52921,22.52,1,5,0,4,10,54,0
52922,72.41,1,11,0,2,11,33,0
52923,97.09,2,9,0,5,31,33,0
52924,183.77,1,23,0,3,27,59,0
52925,79.37,3,4,1,2,77,28,1
52926,35.28,1,21,0,3,4,42,0
52927,98.05,1,14,0,4,79,44,0
52928,148.43,2,19,0,3,3,18,0
52929,86.18,1,2,0,11,3,45,0
52930,79.81,3,9,1,6,85,44,0
52931,1394.23,3,8,0,2,18,45,0
52932,18.39,1,20,0,0,98,30,0
52933,130.15,3,23,0,2,127,26,0
52934,48.91,3,16,1,4,120,24,1
52935,4.59,1,13,0,1,13,61,0
52936,4.28,1,6,0,0,33,47,0
52937,3.43,1,15,0,3,7,33,0
52938,41.42,1,14,0,2,1,26,0
52939,4.89,1,21,0,2,59,24,0
52940,34.98,1,7,0,1,12,44,0
52941,48.36,1,16,0,4,21,42,0
52942,21.08,3,8,0,1,61,19,0
52943,28.38,1,23,0,1,169,26,0
52944,130.74,3,21,0,8,52,32,0
52945,12.57,3,10,0,2,7,56,0
52946,42.88,1,11,0,5,1,30,0
52947,2.14,1,12,0,5,1,42,0
52948,54.98,1,6,0,2,76,58,0
52949,215.87,3,9,0,1,0,58,1
52950,111.1,1,15,0,0,23,53,0
52951,28.59,1,11,0,3,36,65,0
52952,23.05,1,14,0,2,29,47,0
52953,351.77,1,17,0,1,24,32,0
52954,90.21,1,9,0,1,19,68,0
52955,43.11,1,16,0,5,27,51,0
52956,92.61,3,16,0,4,15,32,0
52957,19.05,1,7,0,1,70,52,0
52958,32.53,1,1,0,3,23,18,0
52959,15.17,3,19,1,1,15,46,0
52960,124.66,1,18,0,4,16,18,0
52961,11.49,3,2,0,9,1,32,0
52962,20.28,3,8,0,1,19,35,0
52963,66.29,1,10,0,1,36,26,0
52964,2.0,3,20,0,1,27,43,0
52965,13.61,1,1,0,1,15,32,0
52966,11.49,1,22,0,7,7,44,0
52967,47.51,1,9,0,0,54,61,0
52968,46.56,1,11,0,4,134,29,0
52969,487.51,1,0,0,1,104,54,0
52970,11.02,1,5,0,3,10,77,0
52971,5.14,1,7,0,1,167,44,0
52972,176.75,1,23,0,6,53,19,0
52973,15.84,1,23,0,6,27,49,0
52974,43.37,1,8,0,7,35,40,0
52975,18.81,1,19,0,3,20,64,0
52976,81.01,3,4,0,4,22,26,0
52977,57.21,2,11,0,4,59,40,0
52978,22.48,1,12,0,2,34,39,0
52979,37.57,1,6,0,2,25,41,0
52980,19.37,1,14,0,3,12,34,0
52981,39.17,1,12,0,8,7,43,0
52982,20.29,1,23,0,7,2,55,0
52983,244.65,3,8,0,16,5,43,0
52984,25.47,1,21,0,1,97,53,0
52985,20.15,1,10,0,4,21,59,0
52986,3.52,1,21,0,0,23,38,0
52987,8.91,3,13,0,1,1,18,0
52988,79.29,2,11,0,2,2,37,0
52989,29.57,1,2,0,6,23,25,0
52990,23.76,1,16,0,4,101,59,0
52991,95.17,1,6,0,2,68,44,0
52992,200.35,1,16,0,1,2,52,0
52993,12.14,1,14,0,2,72,52,0
52994,26.99,3,19,0,7,6,60,0
52995,2.41,1,12,0,4,2,58,0
52996,126.54,3,14,0,2,46,27,0
52997,1482.52,2,11,0,1,2,31,0
52998,23.14,1,13,0,3,42,43,0
52999,22.39,3,10,0,4,30,67,0
53000,32.9,1,16,0,4,7,22,0
53001,49.9,1,13,0,8,5,43,0
53002,52.75,2,7,0,0,9,54,0
53003,52.58,1,21,1,0,23,38,0
53004,6.0,1,10,0,1,17,69,0
53005,34.05,1,14,0,0,81,33,0
53006,84.11,1,11,0,1,21,38,0
53007,7.76,2,22,0,1,10,53,0
53008,6.24,1,14,0,0,5,38,0
53009,17.75,3,10,0,1,27,51,0
53010,45.84,1,13,0,0,12,64,0
53011,82.16,2,22,1,1,16,38,0
53012,100.98,1,15,0,5,12,18,0
53013,11.9,1,11,0,3,57,64,0
53014,3.17,1,10,0,0,31,64,0
53015,282.34,2,7,0,1,83,18,0
53016,182.79,1,10,0,2,25,42,0
53017,20.48,1,22,0,3,15,44,0
53018,98.75,1,16,0,3,25,37,0
53019,52.81,3,15,0,3,51,49,0
53020,28.97,3,13,0,0,6,44,0
53021,379.58,1,18,0,7,28,42,0
53022,15.7,2,23,0,11,85,48,0
53023,5.9,3,20,1,1,17,72,0
53024,44.38,1,7,0,2,14,31,0
53025,17.2,1,16,0,1,6,32,0
53026,46.07,1,13,0,3,39,56,0
53027,24.99,3,13,0,5,0,55,0
53028,14.61,1,13,0,1,113,27,0
53029,27.53,1,20,0,4,2,33,0
53030,5.04,1,13,0,0,16,37,0
53031,4.99,1,4,0,5,6,35,0
53032,26.3,3,18,0,6,5,27,0
53033,60.93,1,10,0,2,1,65,0
53034,4.13,1,2,0,5,2,33,0
53035,65.99,1,11,0,1,29,48,0
53036,19.49,1,18,0,5,6,44,0
53037,60.83,1,12,0,2,39,45,0
53038,49.69,1,2,0,1,71,49,0
53039,130.15,1,21,0,3,29,34,0
53040,30.21,2,18,0,3,3,45,0
53041,4.34,1,9,0,17,0,18,0
53042,516.5,3,16,0,4,87,24,0
53043,41.67,1,22,1,1,44,46,0
53044,44.59,3,7,0,3,150,39,0
53045,30.66,2,20,0,1,18,25,0
53046,226.78,3,7,0,1,67,38,0
53047,7.46,1,8,0,1,65,57,0
53048,6.07,3,11,1,3,73,75,0
53049,14.76,3,0,0,1,26,21,0
53050,60.95,1,12,0,3,43,26,0
53051,14.3,1,9,0,1,31,72,0
53052,13.56,1,2,0,3,51,41,0
53053,8.6,3,12,0,1,13,53,0
53054,111.3,2,12,0,3,58,47,0
53055,58.26,1,18,0,1,22,50,0
53056,102.94,2,23,0,6,58,29,0
53057,18.15,1,20,0,8,114,44,0
53058,33.27,1,7,0,6,0,40,0
53059,97.27,1,19,0,2,29,56,0
53060,12.77,1,16,0,6,14,67,0
53061,134.93,3,18,0,2,43,35,0
53062,64.12,1,8,0,8,9,49,0
53063,195.83,3,16,0,0,20,46,0
53064,123.93,1,15,0,0,11,50,0
53065,4.36,1,12,0,4,9,49,0
53066,17.38,1,18,0,2,7,58,0
53067,2.0,1,9,1,0,1,35,0
53068,2.89,2,11,0,1,18,18,0
53069,10.14,1,11,0,1,2,33,0
53070,207.62,3,13,0,4,15,36,0
53071,35.59,3,1,0,0,6,62,0
53072,64.94,1,12,0,4,16,56,1
53073,18.98,3,4,0,0,27,69,0
53074,23.83,1,4,0,2,28,44,0
53075,86.87,1,17,0,4,19,58,0
53076,29.07,1,9,0,5,10,44,0
53077,27.49,1,6,0,0,24,30,0
53078,71.42,1,17,0,0,20,29,0
53079,9.02,1,6,0,0,40,18,0
53080,46.17,1,10,0,6,69,51,0
53081,49.18,2,16,0,0,49,67,0
53082,3.63,1,23,0,4,102,54,0
53083,8.64,1,15,0,0,70,49,0
53084,15.52,1,15,0,2,7,60,0
53085,19.27,1,8,0,11,68,30,0
53086,68.76,1,15,0,1,19,46,0
53087,10.99,1,22,0,0,72,40,0
53088,10.75,3,2,0,1,27,52,0
53089,82.91,2,10,0,1,5,37,0
53090,125.62,2,8,0,13,0,71,0
53091,131.35,1,5,0,2,39,66,0
53092,8.42,1,9,0,2,7,21,0
53093,10.98,1,13,0,2,9,76,0
53094,3.94,3,10,0,4,20,47,0
53095,2.0,3,15,0,4,18,46,0
53096,7.17,1,14,0,0,98,53,0
53097,15.44,1,5,0,1,124,57,0
53098,47.24,3,6,0,8,71,24,0
53099,107.29,2,6,0,4,144,58,0
53100,31.57,1,13,0,1,5,39,0
53101,232.44,1,21,0,0,44,77,0
53102,11.17,1,13,1,1,61,18,0
53103,213.01,1,17,0,4,7,40,0
53104,12.2,1,12,0,0,34,34,0
53105,68.07,1,12,0,1,18,47,0
53106,48.09,1,18,0,1,5,40,0
53107,168.89,1,8,0,8,52,37,0
53108,248.41,1,6,0,3,6,19,0
53109,9.75,3,4,0,1,102,37,0
53110,2.0,1,14,0,1,59,56,0
53111,27.73,1,7,0,5,9,50,0
53112,60.59,1,4,0,5,5,42,0
53113,35.95,1,20,0,0,25,34,0
53114,1602.87,1,0,0,1,6,33,0
53115,74.12,1,15,0,2,27,30,0
53116,73.81,1,17,1,1,72,37,0
53117,6.74,1,13,0,2,1,49,0
53118,17.89,1,22,0,0,1,48,0
53119,67.83,1,19,0,5,18,34,0
53120,54.9,2,19,0,0,38,24,0
53121,39.94,1,19,0,5,13,67,0
53122,188.01,1,14,0,0,4,37,0
53123,15.15,1,4,0,3,18,30,0
53124,63.33,1,9,0,3,20,46,0
53125,15.68,1,18,0,2,23,38,0
53126,1472.87,1,13,0,1,31,62,0
53127,13.62,2,7,0,2,25,33,0
53128,549.21,1,19,0,1,128,27,0
53129,26.76,1,14,0,7,9,43,0
53130,15.85,3,7,0,0,21,42,0
53131,35.02,2,17,0,5,14,35,0
53132,8.33,1,6,0,2,31,37,1
53133,11.14,1,10,0,0,119,52,0
53134,308.15,1,12,0,2,38,62,0
53135,66.5,3,11,1,8,27,25,0
53136,122.33,1,20,0,1,26,40,0
53137,20.07,1,6,0,3,60,54,0
53138,90.85,1,13,0,4,76,58,0
53139,44.16,1,8,0,5,2,62,0
53140,14.62,1,8,0,0,24,24,0
53141,2289.0,1,19,0,2,80,40,0
53142,6.01,3,13,0,1,14,50,0
53143,40.99,3,9,0,0,1,28,0
53144,76.04,3,16,1,2,31,44,0
53145,54.93,1,19,1,0,50,19,0
53146,20.58,1,14,0,0,2,29,0
53147,15.88,1,1,1,2,20,18,0
53148,57.8,1,11,0,10,1,33,0
53149,14.16,1,15,0,3,17,18,0
53150,165.68,2,16,0,5,24,55,0
53151,50.0,3,23,1,0,5,47,0
53152,29.38,1,4,0,1,8,42,0
53153,43.11,1,16,0,6,10,28,0
53154,73.27,1,13,0,2,83,18,0
53155,205.75,3,2,0,4,8,49,0
53156,62.31,3,6,0,0,14,28,0
53157,48.17,3,17,0,1,3,40,0
53158,120.89,1,4,1,3,2,55,0
53159,5.8,1,14,0,4,79,18,0
53160,18.23,3,10,0,1,6,45,0
53161,30.26,1,20,0,1,12,43,0
53162,11.83,1,13,0,2,21,90,0
53163,94.96,1,18,0,0,36,35,0
53164,38.25,1,9,0,2,2,18,0
53165,8.49,1,5,0,2,19,34,0
53166,7.34,3,17,0,6,22,18,0
53167,36.46,1,20,0,3,52,64,0
53168,86.7,1,10,0,3,18,68,0
53169,41.38,1,18,0,0,29,40,0
53170,1081.63,3,2,0,6,2,52,0
53171,28.66,1,10,1,10,17,47,0
53172,17.21,1,2,0,1,110,41,0
53173,201.71,1,6,0,2,19,25,0
53174,56.2,2,14,0,4,31,53,0
53175,209.57,3,13,1,3,18,46,0
53176,235.49,1,21,0,3,16,81,0
53177,23.28,1,11,0,0,24,43,0
53178,17.06,1,14,0,1,90,51,0
53179,94.92,1,19,1,1,20,47,0
53180,12.8,1,9,0,5,39,36,0
53181,19.91,1,18,0,5,43,46,0
53182,2.97,2,15,0,7,23,41,0
53183,30.25,1,20,0,1,28,25,0
53184,250.52,1,18,1,0,80,60,0
53185,38.29,1,14,0,1,66,35,0
53186,4.29,3,19,1,2,73,56,0
53187,539.51,2,11,0,5,28,44,0
53188,15.81,1,7,1,1,63,49,0
53189,39.03,1,7,0,2,47,46,0
53190,56.69,3,11,0,1,66,65,0
53191,113.22,3,12,0,3,45,63,0
53192,67.84,3,20,1,5,30,45,0
53193,30.57,1,19,0,1,40,58,0
53194,36.07,1,12,0,10,10,46,0
53195,14.79,1,3,0,6,9,49,0
53196,9.49,1,13,0,0,5,74,0
53197,24.64,1,14,1,4,9,41,0
53198,274.78,1,14,0,4,9,59,0
53199,9.2,1,9,0,1,75,52,0
53200,6.57,3,13,0,0,9,43,0
53201,46.22,1,20,0,0,18,48,0
53202,138.5,3,13,0,4,29,48,0
53203,15.26,2,14,0,3,4,48,0
53204,10.32,1,3,0,3,17,50,0
53205,58.97,3,12,0,3,19,47,0
53206,45.57,1,12,0,5,19,49,0
53207,263.54,2,7,0,16,18,59,0
53208,175.34,3,20,0,0,89,60,0
53209,7.07,1,7,0,6,1,54,0
53210,9.56,1,16,0,3,4,70,0
53211,2.0,1,15,0,3,13,39,0
53212,47.1,1,14,0,3,19,28,0
53213,13.52,2,4,0,1,43,45,0
53214,482.21,3,13,0,3,15,34,0
53215,19.08,3,15,0,9,5,64,0
53216,23.78,1,22,0,1,41,18,0
53217,14.69,3,14,0,5,19,36,0
53218,41.11,1,8,0,0,23,18,0
53219,211.62,1,19,0,0,28,47,0
53220,2.36,1,14,0,11,4,27,0
53221,156.57,3,23,0,1,37,45,0
53222,2.85,2,14,0,1,6,67,0
53223,24.93,1,22,0,5,3,43,0
53224,8.94,1,9,0,3,58,60,0
53225,9.56,3,13,0,1,33,60,0
53226,6.02,1,9,0,7,10,58,0
53227,60.85,3,4,0,6,127,18,0
53228,20.41,1,20,0,3,62,66,0
53229,73.18,1,19,0,2,42,40,0
53230,86.06,1,2,0,3,8,53,0
53231,25.49,1,15,0,2,100,47,0
53232,85.64,1,12,0,0,17,32,0
53233,40.18,3,8,0,1,12,30,0
53234,19.59,3,16,0,0,100,78,0
53235,120.19,3,13,0,4,10,28,0
53236,248.81,1,0,0,4,47,44,0
53237,187.46,2,12,0,1,39,72,0
53238,4.0,1,11,0,1,8,36,0
53239,39.71,1,16,0,2,32,66,0
53240,199.17,1,9,0,3,10,53,0
53241,7.42,1,16,0,1,18,66,0
53242,32.33,3,4,0,4,26,71,0
53243,13.79,2,22,0,3,12,44,0
53244,51.89,1,7,0,2,42,18,0
53245,1631.56,1,16,0,1,69,18,0
53246,36.17,1,11,0,3,21,46,0
53247,29.42,3,11,0,0,47,34,0
53248,659.88,1,22,0,5,24,39,0
53249,47.33,1,13,0,6,28,57,0
53250,16.18,1,17,0,0,11,19,0
53251,4.28,2,17,0,12,24,39,0
53252,150.0,1,17,0,7,35,18,0
53253,7.8,1,4,1,3,68,18,0
53254,28.25,3,13,0,3,45,57,0
53255,63.95,1,19,0,2,22,49,0
53256,83.45,1,14,0,1,11,18,0
53257,4.32,3,8,0,2,107,53,0
53258,8.97,1,11,1,2,4,18,0
53259,48.63,1,9,0,2,27,33,0
53260,4.65,3,10,0,6,87,63,0
53261,88.58,1,11,0,5,7,25,0
53262,6.46,1,7,0,2,18,49,0
53263,24.89,2,14,0,0,12,52,0
53264,18.82,3,10,0,3,40,35,0
53265,101.93,3,0,0,1,31,37,0
53266,18.43,1,7,0,1,9,29,0
53267,91.57,1,23,0,0,80,57,0
53268,162.28,3,18,0,4,20,33,0
53269,34.5,1,12,0,5,122,34,0
53270,49.94,3,18,0,0,12,29,0
53271,14.7,2,9,1,4,33,83,0
53272,8.62,3,10,0,4,2,68,0
53273,6.82,2,12,0,4,41,50,0
53274,41.48,1,7,0,0,119,47,0
53275,17.25,3,18,0,1,1,65,0
53276,63.04,3,12,0,5,21,33,0
53277,24.82,3,4,0,1,32,29,0
53278,18.94,1,8,0,7,79,62,0
53279,28.26,1,13,0,0,47,73,0
53280,2.29,3,14,0,1,24,34,0
53281,119.97,1,17,0,0,14,49,0
53282,22.79,1,11,0,0,39,53,0
53283,21.82,1,15,0,1,1,47,0
53284,288.28,1,8,0,7,17,51,0
53285,24.03,1,14,0,3,4,42,0
53286,78.09,2,10,0,4,63,18,0
53287,2.81,1,17,0,2,102,43,0
53288,15.92,2,20,0,1,48,56,0
53289,162.64,1,16,0,4,27,52,0
53290,112.97,1,14,0,3,2,37,0
53291,87.36,1,5,0,1,24,59,0
53292,12.71,3,14,0,1,40,44,0
53293,49.15,1,13,0,4,65,50,0
53294,21.96,1,1,0,2,55,35,0
53295,57.16,1,5,0,1,81,38,0
53296,115.18,3,10,0,5,15,48,1
53297,47.08,1,12,0,3,30,45,0
53298,142.93,1,20,1,11,9,39,0
53299,154.72,1,7,0,2,25,37,0
53300,7.83,1,2,0,10,35,18,0
53301,2.94,1,16,0,1,58,26,0
53302,139.34,1,16,1,16,60,42,0
53303,40.61,2,17,0,1,88,42,0
53304,228.94,1,17,1,0,54,49,0
53305,57.38,1,14,0,6,7,63,0
53306,290.31,1,12,0,5,70,37,0
53307,99.02,1,5,0,13,74,25,0
53308,60.96,3,19,0,1,12,66,0
53309,21.77,1,16,0,3,28,51,0
53310,18.51,3,18,0,0,15,36,0
53311,3.61,3,23,0,3,6,18,0
53312,82.8,3,22,0,6,85,80,0
